##ANSYS Fluent 23.1.0
##
##Generated on: 16:07:12, 19 Oct 2023
##
##Generated from case: cavity.cas
##

[Name]
fluid

[Data]
x,y,pressure,x-velocity,y-velocity
0.52999997,0.99000001,-0.016193561,0.47036666,8.1863313e-05
0.50999999,0.99000001,-0.016282702,0.47002926,0.00014708587
0.52999997,0.96999991,-0.016539879,0.41191959,0.0007602949
0.49000001,0.99000001,-0.016190851,0.46951228,0.00019916525
0.50999999,0.96999991,-0.016687876,0.410671,0.001182364
0.52999997,0.94999981,-0.01715523,0.35537624,0.0021616286
0.47,0.99000001,-0.015939718,0.46881777,0.00025823736
0.49000001,0.96999991,-0.016642749,0.40895462,0.0016094049
0.50999999,0.94999975,-0.017421609,0.35322517,0.0031451688
0.52999997,0.92999959,-0.01789191,0.3018052,0.004303257
0.44999999,0.99000001,-0.015563549,0.46794242,0.00031841884
0.47,0.96999991,-0.016444433,0.40677109,0.0020349866
0.49000001,0.94999981,-0.017500175,0.35039216,0.0041208002
0.50999999,0.92999959,-0.018233424,0.29892641,0.0060586082
0.52999997,0.90999931,-0.01869569,0.25191063,0.0069747013
0.43000001,0.99000001,-0.01509624,0.46688157,0.00038030348
0.44999999,0.96999985,-0.016124731,0.4041172,0.0024675531
0.47,0.94999975,-0.017425945,0.34687898,0.0051011611
0.49000001,0.92999959,-0.018388819,0.29521593,0.0077974494
0.50999999,0.90999937,-0.019095188,0.24855569,0.009612578
0.52999997,0.88999891,-0.019482872,0.20609663,0.0099554835
0.41,0.99000001,-0.014570119,0.46562794,0.00044489815
0.43000001,0.96999991,-0.015716484,0.40098056,0.0029138969
0.45000002,0.94999981,-0.017233726,0.34268072,0.0060975673
0.47000003,0.92999959,-0.018395733,0.29068172,0.0095377741
0.49000001,0.90999925,-0.019313045,0.24428083,0.012214785
0.50999999,0.88999879,-0.019915022,0.20254184,0.013548079
0.52999997,0.86999798,-0.020191787,0.16447839,0.012993309
0.39000002,0.99000001,-0.014018101,0.46417084,0.00051330146
0.41000003,0.96999991,-0.015252577,0.39734286,0.0033809813
0.43000001,0.94999975,-0.016958486,0.3377848,0.0071230666
0.45000005,0.92999953,-0.018289374,0.2853258,0.011299764
0.47000003,0.90999919,-0.019386183,0.2391036,0.014809115
0.49000004,0.88999867,-0.020170439,0.19802958,0.017077146
0.50999999,0.86999792,-0.020641927,0.16098361,0.017559439
0.37,0.99000001,-0.013474985,0.46249625,0.00058693619
0.39000002,0.96999991,-0.014766929,0.39317742,0.0038768044
0.41000006,0.94999981,-0.016635384,0.33216983,0.0081924312
0.43000007,0.92999953,-0.0181056,0.27914026,0.013105293
0.45000008,0.90999925,-0.01935062,0.23303522,0.017423447
0.47000009,0.88999861,-0.020285845,0.19258928,0.020578248
0.49000013,0.86999768,-0.020920875,0.15653504,0.022024261
0.35000002,0.99000001,-0.012975545,0.46058691,0.00066797965
0.37,0.96999991,-0.014295167,0.38844815,0.0044104503
0.39000005,0.94999975,-0.016300406,0.32580444,0.0093230586
0.41000009,0.92999953,-0.017880641,0.27210882,0.014978701
