##ANSYS Fluent 23.1.0
##
##Generated on: 16:06:51, 19 Oct 2023
##
##Generated from case: cavity.cas
##

[Name]
fluid

[Data]
x,y,pressure,x-velocity,y-velocity
0.52999997,0.99000001,-0.0033369914,0.2343803,-6.1309231e-07
0.50999999,0.99000001,-0.0036605387,0.23434317,2.4569117e-05
0.52999997,0.96999991,-0.0033999495,0.20591569,3.8330327e-05
0.49000001,0.99000001,-0.0039290423,0.23423102,5.0192666e-05
0.50999999,0.96999991,-0.003751856,0.20572658,0.00022266892
0.52999997,0.94999981,-0.003505283,0.17845963,0.00018636801
0.47,0.99000001,-0.0041523767,0.2340419,7.6145559e-05
0.49000001,0.96999991,-0.0040491167,0.20532884,0.00040667062
0.50999999,0.94999975,-0.0039137686,0.17809616,0.0006275514
0.52999997,0.92999959,-0.0036527019,0.15229234,0.00044653434
0.44999999,0.99000001,-0.0043397662,0.23377371,0.00010277185
0.47,0.96999991,-0.0043020062,0.20472077,0.0005947313
0.49000001,0.94999981,-0.0042715617,0.17741327,0.0010688376
0.50999999,0.92999959,-0.0041071163,0.15177374,0.0012512247
0.52999997,0.90999931,-0.0038229497,0.12762578,0.0008036042
0.43000001,0.99000001,-0.0045011211,0.23342313,0.00013031952
0.44999999,0.96999985,-0.0045199487,0.20389685,0.00079039292
0.47,0.94999975,-0.0045856638,0.17641054,0.001517863
0.49000001,0.92999959,-0.0045098672,0.150851,0.0020569314
0.50999999,0.90999937,-0.0043159551,0.12699646,0.0020429001
0.52999997,0.88999891,-0.0039979732,0.10462001,0.0012174981
0.41,0.99000001,-0.0046454505,0.2329849,0.00016006223
0.43000001,0.96999991,-0.0047125188,0.20284919,0.00099756592
0.45000002,0.94999981,-0.0048672832,0.17507985,0.0019810423
0.47000003,0.92999959,-0.0048707626,0.14952345,0.0028741194
0.49000001,0.90999925,-0.0047576632,0.12590298,0.0032796196
0.50999999,0.88999879,-0.0045191431,0.10393693,0.0029425963
0.52999997,0.86999798,-0.004159078,0.083372653,0.0016424746
0.39000002,0.99000001,-0.004783297,0.23245266,0.00019227366
0.41000003,0.96999991,-0.0048903837,0.20156242,0.0012164544
0.43000001,0.94999975,-0.0051270067,0.17341042,0.0024654341
0.45000005,0.92999953,-0.0052006268,0.14778502,0.0037149596
0.47000003,0.90999919,-0.0051592044,0.12434684,0.0045302478
0.49000004,0.88999867,-0.0049898596,0.10275362,0.0046589617
0.50999999,0.86999792,-0.0047002477,0.082694598,0.0038791872
0.37,0.99000001,-0.0049267933,0.23181766,0.00022767355
0.39000002,0.96999991,-0.0050642658,0.20002198,0.0014526692
0.41000006,0.94999981,-0.0053758705,0.17138502,0.002980357
0.43000007,0.92999953,-0.0055107563,0.14562435,0.0045918287
0.45000008,0.90999925,-0.0055312226,0.12232512,0.0058115805
0.47000009,0.88999861,-0.0054212119,0.10107548,0.00638839
0.49000013,0.86999768,-0.0051920568,0.081502527,0.0060977228
0.35000002,0.99000001,-0.0050892523,0.23106858,0.00026701562
0.37,0.96999991,-0.0052465708,0.19820556,0.0017116625
0.39000005,0.94999975,-0.0056258594,0.16898143,0.003534284
0.41000009,0.92999953,-0.0058130138,0.14302477,0.0055181501
0.43000013,0.90999919,-0.0058852648,0.11982932,0.0071411352
0.45000017,0.88999856,-0.0058241198,0.098903447,0.0081521068
0.47000024,0.86999756,-0.0056451913,0.079805762,0.0083239758
0.49000019,0.84999603,-0.0053481208,0.062183291,0.0075105615
0.33000001,0.99000001,-0.0052862344,0.23019108,0.00031152868
0.35000002,0.96999991,-0.0054511656,0.19608538,0.0019998897
0.37000006,0.94999987,-0.0058908574,0.16617091,0.004138303
0.3900001,0.92999953,-0.0061201751,0.13996381,0.0065092286
0.41000018,0.90999925,-0.0062334314,0.11684658,0.0085378997
0.43000028,0.8899985,-0.0062100203,0.096234232,0.0099720601
0.45000035,0.8699975,-0.0060704811,0.077610299,0.010582982
0.47000042,0.84999579,-0.0058148005,0.060559995,0.010232096
0.49000043,0.82999337,-0.0054476634,0.044775836,0.0088216309
0.31,0.99000001,-0.0055363858,0.22916639,0.00036267083
0.33000001,0.96999991,-0.0056944378,0.19362611,0.002325397
0.35000005,0.94999987,-0.0061865756,0.16291718,0.0048058555
0.37000012,0.92999971,-0.006446714,0.13641255,0.0075830566
0.39000022,0.90999931,-0.0065889764,0.11335839,0.010022447
0.41000032,0.88999867,-0.006591069,0.093061142,0.011871282
0.43000048,0.86999744,-0.006479138,0.074919142,0.01289999
0.45000061,0.84999573,-0.0062537966,0.058452487,0.012979258
0.47000074,0.82999313,-0.0059209624,0.043301173,0.012018953
0.49000087,0.80998909,-0.0054833512,0.02922165,0.0099725518
0.28999999,0.99000001,-0.0058628325,0.22797021,0.00042240997
0.31000003,0.96999997,-0.0059957798,0.1907828,0.0026988217
0.33000004,0.94999987,-0.0065314295,0.15917487,0.0055538183
0.35000014,0.92999977,-0.0068091266,0.13233489,0.0087612672
0.37000024,0.90999943,-0.0069666384,0.10934171,0.011618694
0.39000034,0.88999891,-0.0069804266,0.089373425,0.013874918
0.41000056,0.86999786,-0.0068829134,0.071733028,0.015300879
0.43000081,0.84999591,-0.0066758799,0.055870168,0.01577932
0.45000112,0.82999283,-0.0063664396,0.041371714,0.015229461
0.4700014,0.80998868,-0.0059572589,0.027951425,0.013612931
0.4900018,0.7899828,-0.0054522255,0.015435987,0.010921821
0.27000001,0.99000001,-0.0062948996,0.22657035,0.00049358653
0.29000002,0.97000003,-0.0063792528,0.18749848,0.0031343454
0.31000003,0.94999993,-0.0069474741,0.15488736,0.0064037102
0.33000007,0.92999989,-0.0072267177,0.12768668,0.01007029
0.3500002,0.90999973,-0.0073832185,0.1047677,0.013354466
0.37000033,0.88999927,-0.0073925909,0.085157335,0.016010895
0.39000058,0.86999834,-0.0072946511,0.068050526,0.017813308
0.41000092,0.84999651,-0.0070924796,0.052821673,0.018659446
0.43000135,0.82999331,-0.006794184,0.039003108,0.018480849
0.45000187,0.80998868,-0.0064029465,0.026267393,0.017249426
0.47000256,0.78998196,-0.0059218877,0.014406678,0.014962513
0.49000365,0.76997411,-0.0053548599,0.0033180628,0.011645138
0.25,0.99000001,-0.0068710791,0.22492462,0.00057985581
0.27000001,0.97000003,-0.0068748654,0.18369931,0.0036511119
0.29000002,0.94999993,-0.0074619218,0.14998449,0.0073836586
0.31000006,0.92999995,-0.0077225855,0.12241435,0.011542985
0.33000013,0.90999985,-0.0078581842,0.099602237,0.015263205
0.35000029,0.88999963,-0.0078439144,0.080396377,0.018311182
0.37000054,0.86999893,-0.0077282758,0.063869432,0.020466913
0.39000088,0.84999746,-0.0075153485,0.049315251,0.021647723
0.4100014,0.82999456,-0.0072147017,0.036211122,0.021800218
0.43000209,0.80998981,-0.0068297866,0.024189733,0.020908969
0.45000309,0.78998268,-0.0063627739,0.013012494,0.018978827
0.47000477,0.76997262,-0.0058163553,0.0025483805,0.016036518
0.49000713,0.74996221,-0.0051950342,-0.0072419192,0.012133219
0.23000002,0.99000001,-0.007638345,0.22297397,0.00068897987
0.25,0.97000003,-0.0075221667,0.17929211,0.0042741406
0.27000004,0.94999999,-0.0081084166,0.14437819,0.0085310806
0.29000005,0.92999995,-0.0083249481,0.11645382,0.013221238
0.31000012,0.90999991,-0.0084146271,0.093806364,0.017385678
0.33000019,0.88999987,-0.0083531821,0.075072266,0.020812519
0.35000041,0.86999953,-0.0081991386,0.059187509,0.023294318
0.37000072,0.84999859,-0.0079575144,0.045360319,0.024773065
0.39000124,0.82999647,-0.0076391404,0.03301255,0.025214169
0.41000193,0.80999219,-0.0072474675,0.02174004,0.024616849
0.43000317,0.78998518,-0.0067834822,0.011276457,0.022995772
0.45000517,0.76997405,-0.0062485379,0.0014673549,0.020381171
0.4700087,0.7499603,-0.0056453329,-0.0077483295,0.016821444
0.49001285,0.72994864,-0.0049789525,-0.016356107,0.012389484
0.20999999,0.99000001,-0.0086669996,0.22063704,0.00082729454
0.23,0.97000003,-0.0083716493,0.17414162,0.0050352165
0.25,0.94999999,-0.0089313686,0.13795961,0.0098971529
0.27000004,0.93000001,-0.0090690628,0.10972835,0.015158612
0.29000008,0.90999997,-0.009080383,0.087335832,0.019771473
0.31000015,0.88999993,-0.00894228,0.069166489,0.023557562
0.33000028,0.86999989,-0.0087246392,0.054004427,0.026331387
0.35000053,0.84999955,-0.008432827,0.040968496,0.028065674
0.3700009,0.82999837,-0.0080794226,0.029427042,0.028749201
0.39000148,0.80999529,-0.0076660658,0.018942349,0.028397165
0.41000253,0.78998929,-0.0071927547,0.0092242565,0.027035963
