##ANSYS Fluent 23.1.0
##
##Generated on: 16:07:16, 19 Oct 2023
##
##Generated from case: cavity.cas
##

[Name]
fluid

[Data]
x,y,pressure,x-velocity,y-velocity
0.52999997,0.99000001,-0.025952188,0.58845282,0.00015797635
0.50999999,0.99000001,-0.025596485,0.58784497,0.00023850109
0.52999997,0.96999991,-0.026509693,0.51380211,0.0014170782
0.49000001,0.99000001,-0.024966775,0.58699894,0.00031840586
0.50999999,0.96999991,-0.026214112,0.51167274,0.0019779617
0.52999997,0.94999981,-0.027537266,0.44156986,0.0038526033
0.47,0.99000001,-0.024119448,0.58591694,0.00039719694
0.49000001,0.96999991,-0.025648337,0.50893992,0.0025248777
0.50999999,0.94999975,-0.027384711,0.4380143,0.005135328
0.52999997,0.92999959,-0.028715333,0.37355027,0.0075042914
0.44999999,0.99000001,-0.023105841,0.58459884,0.00047585805
0.47,0.96999991,-0.024864951,0.5056057,0.0030720513
0.49000001,0.94999981,-0.026961181,0.43358728,0.006400025
0.50999999,0.92999959,-0.028643744,0.36888605,0.0097627137
0.52999997,0.90999931,-0.029989855,0.31083968,0.011954242
0.43000001,0.99000001,-0.021975858,0.58304048,0.00055558042
0.44999999,0.96999985,-0.023916513,0.50166911,0.0036261268
0.47,0.94999975,-0.026323529,0.42830145,0.007657296
0.49000001,0.92999959,-0.028306492,0.36318317,0.011978934
0.50999999,0.90999937,-0.029974213,0.3054933,0.015306302
0.52999997,0.88999891,-0.031224975,0.25396669,0.016849792
0.41,0.99000001,-0.020779135,0.58123469,0.00063723989
0.43000001,0.96999991,-0.022854816,0.49712187,0.0041941525
0.45000002,0.94999981,-0.025527297,0.42215961,0.0089213466
0.47000003,0.92999959,-0.02776012,0.35646468,0.014176362
0.49000001,0.90999925,-0.029698504,0.29902154,0.018583769
0.50999999,0.88999879,-0.031232582,0.24837539,0.021363424
0.52999997,0.86999798,-0.032336742,0.20295747,0.021780154
0.39000002,0.99000001,-0.019564793,0.57916975,0.00072192412
0.41000003,0.96999991,-0.021729918,0.49194631,0.0047862832
0.43000001,0.94999975,-0.024626596,0.41515455,0.010208995
0.45000005,0.92999953,-0.027060926,0.34874213,0.016379839
0.47000003,0.90999919,-0.029220624,0.29145959,0.02181888
0.49000004,0.88999867,-0.030988364,0.2416351,0.025755875
0.50999999,0.86999792,-0.032351263,0.1975151,0.027459761
0.37,0.99000001,-0.018380966,0.57682937,0.00081254111
0.39000002,0.96999991,-0.020590935,0.4861123,0.0054142564
0.41000006,0.94999981,-0.023674766,0.40726796,0.011538457
0.43000007,0.92999953,-0.026263861,0.34001672,0.018616855
0.45000008,0.90999925,-0.028597752,0.28283259,0.025046272
0.47000009,0.88999861,-0.030550197,0.23379485,0.030069256
0.49000013,0.86999768,-0.032123599,0.19094571,0.032961261
0.35000002,0.99000001,-0.017279526,0.57419229,0.00091245252
0.37,0.96999991,-0.019489473,0.47958294,0.0060850522
0.39000005,0.94999975,-0.022723749,0.39846921,0.012930659
0.41000009,0.92999953,-0.025423471,0.33027852,0.020918055
0.43000013,0.90999919,-0.027885601,0.27315572,0.028303435
0.45000017,0.88999856,-0.029974859,0.22489454,0.03434715
0.47000024,0.86999756,-0.031710003,0.18331073,0.038330607
0.49000019,0.84999603,-0.033030197,0.14649506,0.039806619
0.33000001,0.99000001,-0.016313855,0.57123023,0.0010237118
0.35000002,0.96999991,-0.018480308,0.47230619,0.0068087457
0.37000006,0.94999987,-0.021825999,0.38871318,0.014414416
0.3900001,0.92999953,-0.024594475,0.3195053,0.02331833
0.41000018,0.90999925,-0.027139459,0.26243475,0.031631604
0.43000028,0.8899985,-0.029318016,0.21496557,0.038635913
0.45000035,0.8699975,-0.031167122,0.17466542,0.043621741
0.47000042,0.84999579,-0.032631595,0.13944395,0.046177287
0.49000043,0.82999337,-0.033662125,0.10761788,0.045964286
0.31,0.99000001,-0.015521324,0.56791025,0.0011579863
0.33000001,0.96999991,-0.017619768,0.46420336,0.0076064412
0.35000005,0.94999987,-0.021037607,0.37793636,0.016025733
0.37000012,0.92999971,-0.023833187,0.30766129,0.025858805
0.39000022,0.90999931,-0.026414916,0.25066552,0.035077162
0.41000032,0.88999867,-0.02863447,0.20403311,0.04298519
0.43000048,0.86999744,-0.030549703,0.16505697,0.048887033
0.45000061,0.84999573,-0.032108836,0.13145976,0.052412648
0.47000074,0.82999313,-0.03327585,0.10142465,0.053259347
0.49000087,0.80998909,-0.034003437,0.073612638,0.05122412
0.28999999,0.99000001,-0.014907381,0.56412238,0.0013751804
0.31000003,0.96999997,-0.016975991,0.45518196,0.0084912619
0.33000004,0.94999987,-0.020416679,0.36605462,0.017803485
0.35000014,0.92999977,-0.02319889,0.29469639,0.028588975
0.37000024,0.90999943,-0.025768626,0.23783427,0.038693614
0.39000034,0.88999891,-0.027979441,0.19211444,0.047449246
0.41000056,0.86999786,-0.029910972,0.1545293,0.054181688
0.43000081,0.84999591,-0.031516861,0.12260097,0.058569841
0.45000112,0.82999283,-0.032769993,0.094387032,0.060352605
0.4700014,0.80998868,-0.033621345,0.068439215,0.059355151
0.4900018,0.7899828,-0.034016173,0.043754511,0.055438634
0.27000001,0.99000001,-0.014632246,0.55986869,0.0016436005
0.29000002,0.97000003,-0.016613437,0.44512197,0.0094697922
0.31000003,0.94999993,-0.020027712,0.35295999,0.019801356
0.33000007,0.92999989,-0.02275444,0.28054434,0.031568103
0.3500002,0.90999973,-0.025259746,0.22391781,0.042543169
0.37000033,0.88999927,-0.027408967,0.17922223,0.0520881
0.39000058,0.86999834,-0.029304663,0.14312102,0.059564251
0.41000092,0.84999651,-0.030906901,0.11292836,0.064707518
0.43000135,0.82999331,-0.032197557,0.08657112,0.0673021
0.45000187,0.80998868,-0.033121984,0.062523521,0.067214891
0.47000256,0.78998196,-0.033645853,0.03970474,0.064333618
0.49000365,0.76997411,-0.033695575,0.017440509,0.058572084
0.25,0.99000001,-0.014922647,0.55501205,0.001751002
0.27000001,0.97000003,-0.016576337,0.43388349,0.01065819
0.29000002,0.94999993,-0.019947859,0.33850697,0.022088679
0.31000006,0.92999995,-0.022569792,0.26512051,0.034870155
0.33000013,0.90999985,-0.024951488,0.20888384,0.046698641
0.35000029,0.88999963,-0.026981207,0.16536523,0.056969278
0.37000054,0.86999893,-0.028784825,0.13087061,0.065097317
0.39000088,0.84999746,-0.030330246,0.10249909,0.070884891
0.4100014,0.82999456,-0.031606808,0.078053199,0.074166708
0.43000209,0.80998981,-0.032562964,0.05592721,0.074854672
0.45000309,0.78998268,-0.033161975,0.035004176,0.072860554
0.47000477,0.76997262,-0.033346657,0.014552487,0.068125457
0.49000713,0.74996221,-0.0330691,-0.0057962746,0.060605668
0.23000002,0.99000001,-0.015732395,0.54934585,0.001936297
0.25,0.97000003,-0.016926136,0.42120931,0.012250622
0.27000004,0.94999999,-0.020281179,0.32251605,0.024744881
0.29000005,0.92999995,-0.022725455,0.24832259,0.038590506
0.31000012,0.90999991,-0.024913307,0.19269295,0.051247511
0.33000019,0.88999987,-0.026757585,0.15055102,0.062169723
0.35000041,0.86999953,-0.028406644,0.11781734,0.070848487
0.37000072,0.84999859,-0.029837707,0.091373503,0.077162176
0.39000124,0.82999647,-0.031046787,0.068902835,0.08100301
0.41000193,0.80999219,-0.031985551,0.048736531,0.082333185
0.43000317,0.78998518,-0.032618556,0.029717747,0.081089079
0.45000517,0.76997405,-0.032885786,0.011093353,0.077236168
0.4700087,0.7499603,-0.032739721,-0.0075562061,0.070731282
0.49001285,0.72994864,-0.032136627,-0.026368847,0.061579589
0.20999999,0.99000001,-0.01716939,0.54276776,0.002265539
0.23,0.97000003,-0.01782641,0.40678328,0.014188402
0.25,0.94999999,-0.021144168,0.30478451,0.027872896
0.27000004,0.93000001,-0.023311747,0.23003116,0.042859152
0.29000008,0.90999997,-0.025223924,0.17530124,0.056295861
0.31000015,0.88999993,-0.026804442,0.13479066,0.067777127
0.33000028,0.86999989,-0.028227543,0.10400552,0.076890975
0.35000053,0.84999955,-0.029480835,0.079615012,0.083601743
0.3700009,0.82999837,-0.030565688,0.059196547,0.087870724
0.39000148,0.80999529,-0.03143904,0.041029632,0.089705616
0.41000253,0.78998929,-0.032053038,0.023935005,0.089074828
0.43000472,0.76997894,-0.032360058,0.0071367277,0.085964747
0.45000884,0.74996322,-0.032303281,-0.009803284,0.080338448
0.47001469,0.7299462,-0.031838614,-0.02705572,0.072196193
0.49002159,0.70993358,-0.030928671,-0.044569559,0.06156005
0.19000001,0.99000001,-0.01951978,0.53490001,0.0027044793
