##ANSYS Fluent 23.1.0
##
##Generated on: 16:07:35, 19 Oct 2023
##
##Generated from case: cavity.cas
##

[Name]
fluid

[Data]
x,y,pressure,x-velocity,y-velocity
0.52999997,0.99000001,-0.054475881,0.84562683,0.00040064147
0.50999999,0.99000001,-0.052376598,0.84421134,0.00052885531
0.52999997,0.96999991,-0.055630662,0.73183519,0.0033495233
0.49000001,0.99000001,-0.04980782,0.84241462,0.00065286754
0.50999999,0.96999991,-0.053595446,0.72720319,0.0042229122
0.52999997,0.94999981,-0.057806432,0.62231159,0.0087495437
0.47,0.99000001,-0.046884798,0.8402496,0.00077395269
0.49000001,0.96999991,-0.05109182,0.7216574,0.0050694258
0.50999999,0.94999975,-0.05595338,0.61489892,0.010688665
0.52999997,0.92999959,-0.06021082,0.52123731,0.016506894
0.44999999,0.99000001,-0.043718312,0.83772141,0.00089352799
0.47,0.96999991,-0.048237562,0.71522218,0.0058978447
0.49000001,0.94999981,-0.053633779,0.60623318,0.012566046
0.50999999,0.92999959,-0.058422994,0.51186776,0.019834828
0.52999997,0.90999931,-0.062779494,0.43077645,0.025623353
0.43000001,0.99000001,-0.040411081,0.83483124,0.0010132616
0.44999999,0.96999985,-0.045143757,0.70790899,0.0067196488
0.47,0.94999975,-0.05096861,0.59635013,0.014403308
0.49000001,0.92999959,-0.056180578,0.50106424,0.023047404
0.50999999,0.90999937,-0.06101812,0.42037773,0.030444339
0.52999997,0.88999891,-0.065257542,0.35151571,0.03535568
0.41,0.99000001,-0.037060328,0.83157402,0.0011350464
0.43000001,0.96999991,-0.041914657,0.69971812,0.0075466293
0.45000002,0.94999981,-0.048072249,0.58527321,0.016223289
0.47000003,0.92999959,-0.053606018,0.48887974,0.026181078
0.49000001,0.90999925,-0.058819219,0.40848282,0.035079759
0.50999999,0.88999879,-0.063478127,0.34093916,0.041712403
0.52999997,0.86999798,-0.06753096,0.28285581,0.044921763
0.39000002,0.99000001,-0.033758346,0.8279382,0.0012609249
0.41000003,0.96999991,-0.038649049,0.69063592,0.0083926711
0.43000001,0.94999975,-0.045052845,0.57300854,0.018052222
0.45000005,0.92999953,-0.050814871,0.47535381,0.029274758
0.47000003,0.90999919,-0.056305323,0.3951636,0.039580826
0.49000004,0.88999867,-0.061282683,0.32888353,0.047794569
0.50999999,0.86999792,-0.065719284,0.27279133,0.052775506
0.37,0.99000001,-0.030594444,0.82390374,0.0013928927
0.39000002,0.96999991,-0.035441875,0.6806336,0.0092748161
0.41000006,0.94999981,-0.042013519,0.55954617,0.019919436
0.43000007,0.92999953,-0.047917087,0.46050918,0.032370217
0.45000008,0.90999925,-0.053592198,0.38047945,0.044000328
0.47000009,0.88999861,-0.058792185,0.31543908,0.05366721
0.49000013,0.86999768,-0.063515536,0.26131123,0.060251199
0.35000002,0.99000001,-0.027658306,0.81944072,0.0015319898
0.37,0.96999991,-0.032385178,0.66966522,0.010215678
0.39000005,0.94999975,-0.039054558,0.54485798,0.021858234
0.41000009,0.92999953,-0.045017496,0.44435316,0.035513882
0.43000013,0.90999919,-0.050790068,0.36447412,0.048395324
0.45000017,0.88999856,-0.056121271,0.30068371,0.059396796
0.47000024,0.86999756,-0.061037298,0.24851955,0.067426614
0.49000019,0.84999603,-0.065403998,0.20412001,0.071842432
0.33000001,0.99000001,-0.025036346,0.81450522,0.0016808254
0.35000002,0.96999991,-0.029565247,0.65765959,0.011248217
0.37000006,0.94999987,-0.036275681,0.52889621,0.023906475
0.3900001,0.92999953,-0.042217448,0.42687649,0.038758203
0.41000018,0.90999925,-0.048004266,0.34717944,0.052826639
0.43000028,0.8899985,-0.05337882,0.28468367,0.065052323
0.45000035,0.8699975,-0.058396529,0.23451209,0.074377403
0.47000042,0.84999579,-0.06293159,0.1925239,0.080226548
0.49000043,0.82999337,-0.066882648,0.15543433,0.08211448
0.31,0.99000001,-0.022815635,0.80904949,0.0018578661
0.33000001,0.96999991,-0.0270657,0.64450109,0.012405595
0.35000005,0.94999987,-0.033774443,0.51159143,0.026105301
0.37000012,0.92999971,-0.03961584,0.40805277,0.042163115
0.39000022,0.90999931,-0.045336582,0.32861307,0.057361074
0.41000032,0.88999867,-0.050668586,0.26749679,0.070705488
0.43000048,0.86999744,-0.055699505,0.21937446,0.081182145
0.45000061,0.84999573,-0.060314227,0.17982164,0.088290364
0.47000074,0.82999313,-0.064427502,0.14537562,0.09160725
0.49000087,0.80998909,-0.067900509,0.11347523,0.09080749
0.28999999,0.99000001,-0.021067746,0.80300504,0.0020775814
0.31000003,0.96999997,-0.025001058,0.63010985,0.013671932
0.33000004,0.94999987,-0.031638097,0.49284625,0.028503953
0.35000014,0.92999977,-0.037311625,0.38783598,0.04579648
0.37000024,0.90999943,-0.042886626,0.30878219,0.062071543
0.39000034,0.88999891,-0.048090484,0.24917035,0.076433547
0.41000056,0.86999786,-0.053047344,0.20318663,0.087920576
0.43000081,0.84999591,-0.057653446,0.16611353,0.096119069
