##ANSYS Fluent 23.1.0
##
##Generated on: 16:07:42, 19 Oct 2023
##
##Generated from case: cavity.cas
##

[Name]
fluid

[Data]
x,y,pressure,x-velocity,y-velocity
0.52999997,0.99000001,-0.063286506,0.91048229,0.00046997803
0.50999999,0.99000001,-0.060612854,0.90883082,0.00061107194
0.52999997,0.96999991,-0.064611144,0.78594679,0.0039084665
0.49000001,0.99000001,-0.057411872,0.9067629,0.00074709905
0.50999999,0.96999991,-0.061998818,0.78060567,0.004863394
0.52999997,0.94999981,-0.067121893,0.66638345,0.010135124
0.47,0.99000001,-0.053820055,0.90429097,0.00087958062
0.49000001,0.96999991,-0.058862969,0.77427369,0.0057856292
0.50999999,0.94999975,-0.064699747,0.65790921,0.012239583
0.52999997,0.92999959,-0.069877826,0.55673033,0.019014226
0.44999999,0.99000001,-0.049964316,0.90142244,0.0010100564
0.47,0.96999991,-0.055339828,0.76697832,0.0066870116
0.49000001,0.94999981,-0.061756317,0.64808697,0.014273278
0.50999999,0.92999959,-0.06751439,0.54610401,0.022606498
0.52999997,0.90999931,-0.07282269,0.45942926,0.029361835
0.43000001,0.99000001,-0.045963205,0.89815909,0.0011404158
0.44999999,0.96999985,-0.051557545,0.75873399,0.0075792056
0.47,0.94999975,-0.058431793,0.63696074,0.016258549
0.49000001,0.92999959,-0.064644314,0.53394979,0.026066685
0.50999999,0.90999937,-0.070476666,0.44772407,0.03453961
0.52999997,0.88999891,-0.075667694,0.37500009,0.040331256
0.41,0.99000001,-0.04192831,0.89449632,0.0012727426
0.43000001,0.96999991,-0.047636006,0.74954307,0.0084753782
0.45000002,0.94999981,-0.054857846,0.62455601,0.018221455
0.47000003,0.92999959,-0.061408836,0.52032852,0.029435175
0.49000001,0.90999925,-0.067644328,0.43443725,0.039507087
0.50999999,0.88999879,-0.07329239,0.36317569,0.047129054
0.52999997,0.86999798,-0.078295611,0.30256748,0.051043741
0.39000002,0.99000001,-0.03796516,0.89042234,0.001409356
0.41000003,0.96999991,-0.043688476,0.7393927,0.0093904315
0.43000001,0.94999975,-0.05115832,0.61088341,0.020189879
0.45000005,0.92999953,-0.057941101,0.50528586,0.032752868
0.47000003,0.90999919,-0.064466856,0.41965044,0.044319183
0.49000004,0.88999867,-0.070456073,0.3497977,0.053618468
0.50999999,0.86999792,-0.075878426,0.29138035,0.059413042
0.37,0.99000001,-0.034174759,0.88591647,0.0015526585
0.39000002,0.96999991,-0.039822832,0.72825325,0.010342252
0.41000006,0.94999981,-0.047451198,0.59593523,0.022195365
