##ANSYS Fluent 23.1.0
##
##Generated on: 16:07:40, 19 Oct 2023
##
##Generated from case: cavity.cas
##

[Name]
fluid

[Data]
x,y,pressure,x-velocity,y-velocity
0.52999997,0.99000001,-0.060574379,0.89104158,0.00044897923
0.50999999,0.99000001,-0.058077443,0.88946182,0.000586226
0.52999997,0.96999991,-0.061847407,0.76976258,0.0037392243
0.49000001,0.99000001,-0.055071179,0.88747597,0.00071858172
0.50999999,0.96999991,-0.059412807,0.76463622,0.0046694949
0.52999997,0.94999981,-0.064256199,0.65323311,0.0097164083
0.47,0.99000001,-0.051685207,0.88509703,0.00084762857
0.49000001,0.96999991,-0.056471605,0.75854152,0.0055690613
0.50999999,0.94999975,-0.062009349,0.64507872,0.011771227
0.52999997,0.92999959,-0.066905163,0.54615837,0.01825821
0.44999999,0.99000001,-0.048041787,0.88233155,0.00097478868
0.47,0.96999991,-0.053154387,0.75150627,0.0064483141
0.49000001,0.94999981,-0.059258081,0.6356048,0.013757786
0.50999999,0.92999959,-0.064719006,0.535909,0.021771248
0.52999997,0.90999931,-0.069735281,0.45089772,0.028237356
0.43000001,0.99000001,-0.044254497,0.87918121,0.0011019204
0.44999999,0.96999985,-0.049584214,0.74354327,0.0073191696
0.47,0.94999975,-0.056136619,0.62485307,0.015698325
0.49000001,0.92999959,-0.062042221,0.52416003,0.025156941
0.50999999,0.90999937,-0.067569181,0.4395825,0.033308204
0.52999997,0.88999891,-0.07246802,0.36799562,0.03883842
0.41,0.99000001,-0.040430598,0.87564135,0.0012310386
0.43000001,0.96999991,-0.045876071,0.73465461,0.0081943199
0.45000002,0.94999981,-0.052771449,0.61284822,0.017618023
0.47000003,0.92999959,-0.059010267,0.51096958,0.028454596
0.49000001,0.90999925,-0.06493184,0.42671141,0.038175806
0.50999999,0.88999879,-0.070275933,0.35654181,0.045504238
0.52999997,0.86999798,-0.074986972,0.2966648,0.04921126
0.39000002,0.99000001,-0.036671448,0.87170023,0.0013643831
0.41000003,0.96999991,-0.042138875,0.72482717,0.0090883598
0.43000001,0.94999975,-0.049281605,0.59959972,0.019544141
0.45000005,0.92999953,-0.055750959,0.49638194,0.03170456
0.47000003,0.90999919,-0.061958656,0.41236252,0.042894382
0.49000004,0.88999867,-0.067636758,0.34355658,0.051871553
0.50999999,0.86999792,-0.072755821,0.28580934,0.057426505
0.37,0.99000001,-0.033074494,0.86733735,0.0015042507
0.39000002,0.96999991,-0.03847643,0.71403158,0.010018864
0.41000006,0.94999981,-0.045780543,0.5850994,0.021507684
0.43000007,0.92999953,-0.052385092,0.48042285,0.034951445
0.45000008,0.90999925,-0.058777336,0.39660028,0.047519822
0.47000009,0.88999861,-0.064684093,0.32913709,0.058008615
0.49000013,0.86999768,-0.070104249,0.27349278,0.065232575
0.35000002,0.99000001,-0.029736588,0.86252177,0.0016523228
0.37,0.96999991,-0.034989413,0.70222026,0.011008995
0.39000005,0.94999975,-0.042377509,0.56931847,0.02354438
0.41000009,0.92999953,-0.049027856,0.46310273,0.03824411
0.43000013,0.90999919,-0.055508975,0.37947312,0.052111864
0.45000017,0.88999856,-0.061544113,0.31336641,0.06398575
0.47000024,0.86999756,-0.067162022,0.25982454,0.072712131
0.49000019,0.84999603,-0.072213814,0.21457915,0.077624902
0.33000001,0.99000001,-0.026752628,0.85720742,0.0018103698
0.35000002,0.96999991,-0.031773828,0.68932265,0.012091086
0.37000006,0.94999987,-0.039180707,0.55221003,0.025693711
0.3900001,0.92999953,-0.045790102,0.44441471,0.041637003
0.41000018,0.90999925,-0.052268993,0.36101714,0.056734182
