##ANSYS Fluent 23.1.0
##
##Generated on: 16:07:27, 19 Oct 2023
##
##Generated from case: cavity.cas
##

[Name]
fluid

[Data]
x,y,pressure,x-velocity,y-velocity
0.52999997,0.99000001,-0.046874993,0.78526729,0.00033845089
0.50999999,0.99000001,-0.045268405,0.78406227,0.00045467829
0.52999997,0.96999991,-0.047878522,0.6811626,0.0028470294
0.49000001,0.99000001,-0.043241151,0.78250974,0.0005678928
0.50999999,0.96999991,-0.046336956,0.6771692,0.0036456864
0.52999997,0.94999981,-0.049756788,0.58076578,0.0074969721
0.47,0.99000001,-0.040892258,0.78062087,0.00067863805
0.49000001,0.96999991,-0.044374689,0.67233562,0.0044222935
0.50999999,0.94999975,-0.048389312,0.57432079,0.0092830984
0.52999997,0.92999959,-0.051848002,0.4876062,0.014226777
0.44999999,0.99000001,-0.038317211,0.77839929,0.00078836817
0.47,0.96999991,-0.042094201,0.6666795,0.0051845191
0.49000001,0.94999981,-0.046602942,0.56671107,0.011016697
0.50999999,0.92999959,-0.05055153,0.47939682,0.017308105
0.52999997,0.90999931,-0.054083869,0.40358758,0.022199877
0.43000001,0.99000001,-0.035605129,0.77584517,0.00089854858
0.44999999,0.96999985,-0.039590832,0.66021055,0.0059425347
0.47,0.94999975,-0.044502694,0.55796599,0.012717822
0.49000001,0.92999959,-0.048846025,0.46984169,0.020290866
0.50999999,0.90999937,-0.052822031,0.39441088,0.026686551
0.52999997,0.88999891,-0.056239478,0.32932287,0.030768279
0.41,0.99000001,-0.032840788,0.77295297,0.0010108829
0.43000001,0.96999991,-0.03695529,0.65292662,0.0067072404
0.45000002,0.94999981,-0.042186901,0.54810399,0.014407627
0.47000003,0.92999959,-0.046837501,0.45898646,0.023208505
0.49000001,0.90999925,-0.051165536,0.38381866,0.031012695
0.50999999,0.88999879,-0.054970365,0.31992948,0.036709819
0.52999997,0.86999798,-0.058205824,0.264424,0.039240688
0.39000002,0.99000001,-0.030105196,0.7697112,0.0011271632
0.41000003,0.96999991,-0.034273926,0.64481342,0.0074915076
0.43000001,0.94999975,-0.039749794,0.53712845,0.016109815
0.45000005,0.92999953,-0.044625994,0.44686469,0.026096324
0.47000003,0.90999919,-0.04922035,0.37187442,0.035225496
0.49000004,0.88999867,-0.05332467,0.30912751,0.042411458
0.50999999,0.86999792,-0.056914195,0.25543773,0.046608921
0.37,0.99000001,-0.027477762,0.76610076,0.0012489415
0.39000002,0.96999991,-0.031630229,0.63584244,0.0083113527
0.41000006,0.94999981,-0.037281826,0.52502733,0.017851232
0.43000007,0.92999953,-0.04230734,0.43349406,0.028993221
0.45000008,0.90999925,-0.047087025,0.35863,0.039373666
0.47000009,0.88999861,-0.051407084,0.29699835,0.047932934
0.49000013,0.86999768,-0.055265874,0.24509713,0.053642444
0.35000002,0.99000001,-0.025037138,0.76209247,0.001377165
0.37,0.96999991,-0.029104607,0.62596917,0.0091887759
0.39000005,0.94999975,-0.03487166,0.51177156,0.019662695
0.41000009,0.92999953,-0.03997349,0.41887799,0.031942263
0.43000013,0.90999919,-0.044861805,0.34412277,0.043509562
0.45000017,0.88999856,-0.049317516,0.28361195,0.05333513
0.47000024,0.86999756,-0.053363282,0.23349826,0.060413729
0.49000019,0.84999603,-0.056884106,0.19043398,0.064139426
0.33000001,0.99000001,-0.022861619,0.75764787,0.0015172695
0.35000002,0.96999991,-0.026772659,0.61512011,0.01015373
0.37000006,0.94999987,-0.032607399,0.49731433,0.021578621
0.3900001,0.92999953,-0.037713788,0.40300423,0.034992095
0.41000018,0.90999925,-0.042637199,0.3283785,0.047689769
0.43000028,0.8899985,-0.047151018,0.26902628,0.058682751
0.45000035,0.8699975,-0.051304087,0.22072707,0.066993259
0.47000042,0.84999579,-0.054988902,0.17987844,0.072074629
0.49000043,0.82999337,-0.058118876,0.1436037,0.073471218
0.31,0.99000001,-0.021030352,0.7527225,0.001683254
0.33000001,0.96999991,-0.024715777,0.60320443,0.011224131
0.35000005,0.94999987,-0.030573247,0.48158756,0.023636293
0.37000012,0.92999971,-0.03561601,0.38584411,0.038197991
0.39000022,0.90999931,-0.04050323,0.31141013,0.051976431
0.41000032,0.88999867,-0.044998795,0.25329202,0.064042784
0.43000048,0.86999744,-0.049181212,0.20686127,0.073453762
0.45000061,0.84999573,-0.052951857,0.16825421,0.079730727
0.47000074,0.82999313,-0.056239117,0.1344264,0.082474478
0.49000087,0.80998909,-0.058923967,0.10311193,0.081379354
0.28999999,0.99000001,-0.019589972,0.74725246,0.0018964552
0.31000003,0.96999997,-0.023036774,0.59012449,0.012397079
0.33000004,0.94999987,-0.028849611,0.4644973,0.025890265
0.35000014,0.92999977,-0.033768594,0.36734933,0.04162344
0.37000024,0.90999943,-0.038548443,0.29321915,0.056438942
0.39000034,0.88999891,-0.042949479,0.23644935,0.069487467
0.41000056,0.86999786,-0.047083609,0.19197285,0.07986968
0.43000081,0.84999591,-0.050862283,0.15565354,0.087186672
0.45000112,0.82999283,-0.054225814,0.12428574,0.091096953
0.4700014,0.80998868,-0.057058793,0.095502004,0.091352865
0.4900018,0.7899828,-0.05926431,0.06764593,0.0877278
0.27000001,0.99000001,-0.018547203,0.74101859,0.0022691903
0.29000002,0.97000003,-0.02184218,0.57570302,0.013715786
0.31000003,0.94999993,-0.02752855,0.44591409,0.028428858
0.33000007,0.92999989,-0.032263972,0.34745035,0.045344636
0.3500002,0.90999973,-0.036862344,0.2737948,0.061156243
0.37000033,0.88999927,-0.041089896,0.21853283,0.075094633
0.39000058,0.86999834,-0.045097217,0.17612764,0.086319253
0.41000092,0.84999651,-0.048805241,0.14216568,0.094520338
0.43000135,0.82999331,-0.052165296,0.11328397,0.099421032
0.45000187,0.80998868,-0.055073511,0.08702606,0.10083728
0.47000256,0.78998196,-0.057432275,0.061683696,0.098573342
0.49000365,0.76997411,-0.059117682,0.036148805,0.09246935
0.25,0.99000001,-0.018273041,0.73412365,0.002617605
0.27000001,0.97000003,-0.021210985,0.55974829,0.015210632
0.29000002,0.94999993,-0.026716527,0.42566726,0.031336915
0.31000006,0.92999995,-0.031203045,0.32605824,0.049457889
0.33000013,0.90999985,-0.035536975,0.25311589,0.0662219
0.35000029,0.88999963,-0.039507169,0.19957153,0.080951594
0.37000054,0.86999893,-0.043305311,0.15938836,0.092885159
0.39000088,0.84999746,-0.046862956,0.12787606,0.1018119
0.4100014,0.82999456,-0.050141558,0.10152319,0.1075303
0.43000209,0.80998981,-0.053051069,0.077797562,0.10991918
0.45000309,0.78998268,-0.055483785,0.054949883,0.10882087
0.47000477,0.76997262,-0.057332151,0.031839475,0.10410223
0.49000713,0.74996221,-0.058477268,0.0078218104,0.095619813
0.23000002,0.99000001,-0.018992187,0.72610724,0.0027501888
0.25,0.97000003,-0.0211995,0.5420115,0.017160485
0.27000004,0.94999999,-0.026538786,0.4035351,0.034725271
0.29000005,0.92999995,-0.030696487,0.30306515,0.054082435
0.31000012,0.90999991,-0.034669261,0.23115453,0.071747735
0.33000019,0.88999987,-0.038290355,0.17959386,0.087154448
0.35000041,0.86999953,-0.041790418,0.14182161,0.099651873
0.37000072,0.84999859,-0.045113672,0.11287224,0.10914209
0.39000124,0.82999647,-0.048232324,0.08910282,0.11550527
0.41000193,0.80999219,-0.051063243,0.067923538,0.11868153
0.43000317,0.78998518,-0.05349423,0.047556844,0.11855913
0.45000517,0.76997405,-0.055432983,0.026843188,0.11502606
0.4700087,0.7499603,-0.056754474,0.0051185107,0.10795803
0.49001285,0.72994864,-0.057346851,-0.017895367,0.09724199
0.20999999,0.99000001,-0.020588608,0.71684152,0.0031506787
0.23,0.97000003,-0.021940673,0.5220257,0.019779133
0.25,0.94999999,-0.027169432,0.37926045,0.038722243
0.27000004,0.93000001,-0.030869123,0.27834314,0.059371557
0.29000008,0.90999997,-0.03436669,0.2078808,0.077863567
0.31000015,0.88999993,-0.037532054,0.15863362,0.093811378
0.33000028,0.86999989,-0.040635172,0.12349634,0.10671198
0.35000053,0.84999955,-0.043633725,0.097244337,0.11659466
0.3700009,0.82999837,-0.046509959,0.076124787,0.1234229
0.39000148,0.80999529,-0.049181715,0.057510603,0.12720354
0.41000253,0.78998929,-0.051538624,0.039611887,0.12786815
0.43000472,0.76997894,-0.053492613,0.021269804,0.12532854
0.45000884,0.74996322,-0.054917648,0.00180704,0.11948166
0.47001469,0.7299462,-0.055703513,-0.019076943,0.11020945
0.49002159,0.70993358,-0.055743463,-0.041372269,0.097430363
0.19000001,0.99000001,-0.023413917,0.70588589,0.0037324282
0.21000001,0.97000003,-0.02373123,0.49931985,0.02295256
0.23,0.94999999,-0.028777299,0.3525475,0.043522149
0.25,0.93000001,-0.031860873,0.25174981,0.065535888
0.27000004,0.91000003,-0.034749489,0.18326817,0.08472459
0.29000008,0.89000005,-0.037331112,0.13673753,0.10104433
0.31000015,0.87000012,-0.039923336,0.10449695,0.11416232
0.33000031,0.85000008,-0.042498525,0.081094444,0.12424906
0.35000053,0.82999969,-0.045043714,0.062699012,0.13135631
0.37000087,0.80999827,-0.04747536,0.046669971,0.135557
0.39000154,0.78999418,-0.049683075,0.031226952,0.13682404
0.41000316,0.7699858,-0.051578905,0.015225673,0.13509265
0.43000716,0.74997121,-0.053035401,-0.0020092824,0.13027768
0.45001402,0.72995031,-0.053943731,-0.020792177,0.12226121
0.47002301,0.70992965,-0.054196443,-0.041141201,0.11094965
0.49003458,0.68991518,-0.053697385,-0.062824778,0.096303105
0.16999999,0.99000001,-0.027896365,0.69259375,0.0045625586
0.19,0.97000003,-0.026848445,0.47329035,0.027021838
0.21000001,0.94999999,-0.031567842,0.32299578,0.04944814
0.23,0.93000001,-0.033842482,0.22312221,0.072823167
0.25,0.91000003,-0.035959255,0.15731196,0.092513084
0.27000001,0.89000005,-0.037793092,0.11397462,0.10898991
0.29000005,0.87000012,-0.039742079,0.084928185,0.1221028
0.31000012,0.85000038,-0.041782226,0.064541146,0.13218166
0.3300001,0.83000052,-0.043900918,0.048946496,0.13937406
0.35000008,0.81000018,-0.046007041,0.035519369,0.14380726
0.37000021,0.78999841,-0.047990289,0.022516971,0.14549482
0.39000082,0.76999313,-0.049753267,0.0088209435,0.14439127
0.41000339,0.74998194,-0.051170666,-0.0062283692,0.14042653
0.43000972,0.72996247,-0.052132312,-0.022944827,0.13348512
0.45002043,0.70993537,-0.052528735,-0.041369073,0.12346573
0.470034,0.68991184,-0.0522619,-0.061305303,0.11029914
0.4900502,0.66989815,-0.051249783,-0.08235538,0.093994148
0.14999999,0.99000001,-0.034718435,0.67598176,0.0057437993
0.17,0.97000003,-0.031671762,0.44293582,0.03240199
0.19,0.94999999,-0.03587357,0.2901026,0.056905184
0.21000001,0.93000001,-0.037059594,0.19230646,0.081523992
0.23,0.91000003,-0.038154107,0.13003495,0.10144952
0.25,0.89000005,-0.039035846,0.090458773,0.11780246
0.26999998,0.87000012,-0.040182289,0.064929232,0.13063341
0.28999999,0.85000026,-0.041558616,0.047727924,0.14046751
0.30999988,0.83000076,-0.04314553,0.03500421,0.14753613
0.32999942,0.81000119,-0.044837229,0.024193667,0.15200719
0.3499988,0.79000115,-0.046517052,0.013604839,0.15393664
0.3699981,0.76999903,-0.04807163,0.0021700365,0.15328699
0.38999841,0.74999231,-0.049380723,-0.010744881,0.14999793
0.41000232,0.72997743,-0.050327342,-0.025441999,0.14395855
0.43001196,0.70995307,-0.050801348,-0.041971572,0.13506024
0.45002723,0.68992209,-0.050700709,-0.060171459,0.12321264
0.4700458,0.66989732,-0.049940292,-0.079685248,0.10839015
0.49006546,0.64988846,-0.048453122,-0.099990383,0.090652809
0.13,0.99000001,-0.045157362,0.65450156,0.0074939295
0.15000001,0.97000003,-0.038779948,0.40709963,0.039932851
0.17,0.94999999,-0.042169102,0.25330094,0.066481456
0.19,0.93000001,-0.041810304,0.15918829,0.092070661
0.21000001,0.91000003,-0.041529808,0.10153981,0.11180507
0.23,0.89000005,-0.041183796,0.066346757,0.12764059
0.24999997,0.87000006,-0.041339274,0.044687137,0.13985001
0.26999992,0.85000026,-0.041901581,0.030837828,0.14916512
0.28999981,0.83000058,-0.042837262,0.02104138,0.15587761
0.30999923,0.81000137,-0.044019256,0.012837864,0.16019528
0.32999781,0.79000252,-0.045313556,0.0046264343,0.16219038
0.34999567,0.77000272,-0.046584468,-0.004605494,0.16182783
0.36999333,0.75000048,-0.047717128,-0.015448334,0.15904877
0.38999319,0.72999179,-0.048582178,-0.028184989,0.15374768
0.40999973,0.70997304,-0.049068127,-0.042866677,0.14580776
0.43001294,0.68994617,-0.049070988,-0.059350297,0.13512403
0.45003355,0.66991311,-0.048499215,-0.077325568,0.12163964
0.47005686,0.64988947,-0.047281522,-0.096319951,0.10536833
0.49007666,0.62988764,-0.045368072,-0.11571636,0.086438365
0.11,0.99000001,-0.06131164,0.62540233,0.01027783
0.13,0.97000003,-0.049282841,0.36421824,0.050780121
0.15000001,0.94999999,-0.051129628,0.21203962,0.078928232
0.17,0.93000001,-0.048487082,0.12379476,0.10499986
0.19,0.90999997,-0.046309069,0.072041385,0.12389764
0.20999999,0.88999999,-0.044395417,0.041939065,0.13866593
0.22999999,0.87000006,-0.043301281,0.024460999,0.14984044
0.24999993,0.8500002,-0.042878613,0.01409684,0.15831086
0.26999977,0.83000046,-0.04303411,0.0072569922,0.16441712
0.28999931,0.81000113,-0.043603249,0.0016260433,0.16838872
0.30999774,0.79000252,-0.044422533,-0.0042742873,0.17027542
0.32999438,0.77000439,-0.045338642,-0.011373466,0.17004193
0.34998947,0.75000542,-0.046225455,-0.020221226,0.16762015
0.36998475,0.73000288,-0.046944194,-0.031069845,0.16290517
0.38998556,0.70999098,-0.047378886,-0.043965109,0.15577096
0.40999481,0.68997109,-0.047422424,-0.058775324,0.1461003
0.43001282,0.66994321,-0.046979815,-0.075220719,0.13381436
0.45003787,0.64991152,-0.045972597,-0.092882238,0.11888681
0.47006315,0.62989247,-0.044343416,-0.1112005,0.10138969
0.49007905,0.60989606,-0.042061921,-0.12949936,0.081517525
0.090000004,0.99000001,-0.088499278,0.58521807,0.01476422
0.11,0.97000003,-0.06490536,0.31202459,0.066648163
0.13,0.94999999,-0.063834585,0.16593754,0.095291965
0.15000001,0.93000001,-0.057580944,0.086325899,0.12091751
0.16999999,0.90999997,-0.052772932,0.041957594,0.13802342
0.18999998,0.88999999,-0.048807744,0.017616432,0.15103425
0.20999998,0.87,-0.046177827,0.004655425,0.1606286
0.22999994,0.85000014,-0.044533443,-0.0021995662,0.16788125
0.24999979,0.8300004,-0.043768954,-0.0061280103,0.17313489
0.26999938,0.8100009,-0.043629657,-0.0092472257,0.17656654
0.28999811,0.79000205,-0.043884594,-0.012920308,0.17818053
0.30999446,0.77000427,-0.044372164,-0.017993771,0.17793228
0.32998782,0.75000727,-0.044945717,-0.024938438,0.17573303
0.34997886,0.73000938,-0.045454685,-0.03398703,0.17146678
0.36997229,0.71000546,-0.045777574,-0.045170192,0.16499892
0.38997465,0.68999285,-0.045801565,-0.058364946,0.1562022
0.40998831,0.66997337,-0.045428637,-0.073314227,0.1449776
0.43001083,0.64994591,-0.044575218,-0.08963944,0.13127184
0.45003825,0.62991911,-0.043175764,-0.10683934,0.11510827
0.47006285,0.60990465,-0.041189484,-0.12429982,0.096614465
0.49007171,0.58991182,-0.038604505,-0.14130878,0.076052964
0.07,0.99000001,-0.13101427,0.52416188,0.022323063
0.089999996,0.97000003,-0.089552179,0.2489213,0.090263285
0.11,0.94999999,-0.081752643,0.11501431,0.11691264
0.13,0.93000001,-0.069814421,0.047569551,0.14050795
0.15000001,0.90999997,-0.061240412,0.012062311,0.15447006
0.16999999,0.88999999,-0.054586947,-0.0058817649,0.16474494
0.18999998,0.87,-0.049958445,-0.014329658,0.17214571
0.20999996,0.85000002,-0.046977252,-0.017672556,0.17782584
0.22999987,0.83000016,-0.045130149,-0.018799664,0.18196025
0.24999955,0.81000054,-0.044131219,-0.019547403,0.1846623
0.26999852,0.79000151,-0.043729555,-0.021135047,0.18586577
0.28999555,0.77000344,-0.043719038,-0.024300288,0.18547347
0.3099885,0.75000679,-0.043909904,-0.029465782,0.18338169
0.32997686,0.73001117,-0.044148952,-0.036819939,0.17944656
0.34996292,0.71001387,-0.044301581,-0.046382472,0.17352304
0.36995569,0.69001007,-0.044249278,-0.058034159,0.16547415
0.38996303,0.66999805,-0.043889087,-0.071538255,0.15518486
0.40998131,0.64997911,-0.043133307,-0.086548544,0.14257942
0.43000811,0.62995428,-0.041909754,-0.10261402,0.12764455
0.45003664,0.60993135,-0.040168483,-0.11917869,0.11045445
0.47005671,0.58992088,-0.037885014,-0.135591,0.0911991
0.49005774,0.56993186,-0.035068005,-0.15112862,0.070203714
0.049999997,0.99000001,-0.21755414,0.43894365,0.035066433
0.069999993,0.97000003,-0.1275759,0.17119911,0.12423578
0.089999996,0.94999999,-0.10736553,0.060988948,0.14507098
0.11,0.93000001,-0.08590471,0.0090181427,0.1640899
0.13,0.90999997,-0.071962707,-0.016332792,0.17317562
0.15000001,0.88999999,-0.061699729,-0.027728772,0.17965443
0.16999999,0.87,-0.054926064,-0.031707902,0.18427384
0.18999998,0.85000002,-0.050194375,-0.031767499,0.18799044
0.20999992,0.8300001,-0.047100883,-0.030349307,0.19075933
0.22999972,0.8100003,-0.045155846,-0.02899315,0.19255099
0.24999905,0.79000092,-0.043984089,-0.028695449,0.19321968
0.26999688,0.77000237,-0.04339819,-0.030137107,0.19259207
0.28999102,0.75000525,-0.043144666,-0.033659752,0.19052696
0.30997872,0.73000973,-0.043055084,-0.03944698,0.18683048
0.32996058,0.71001542,-0.042982541,-0.047496572,0.18135206
0.34994161,0.69001967,-0.042799994,-0.057693895,0.1739447
0.36993751,0.67001712,-0.042399172,-0.069818035,0.16448003
0.38995177,0.65000618,-0.041687492,-0.083553798,0.15286197
0.40997717,0.62998784,-0.040587448,-0.098490648,0.13905232
0.43000752,0.60996419,-0.039040834,-0.11412701,0.12308156
0.45003331,0.58994526,-0.037013263,-0.12986948,0.1050818
0.4700458,0.56993914,-0.034497581,-0.14505212,0.085302249
0.49004132,0.54995215,-0.031516507,-0.15896685,0.064115368
0.029999999,0.99000001,-0.35972208,0.26949963,0.055052072
0.050000001,0.97000003,-0.19618344,0.085753091,0.17331818
0.069999993,0.94999999,-0.14211784,0.0072929445,0.17987461
0.089999996,0.93000001,-0.10657586,-0.025642708,0.19145012
0.11,0.90999997,-0.085031219,-0.040809978,0.19347088
0.13,0.88999999,-0.070454702,-0.046460673,0.19516359
0.15000001,0.87,-0.060786176,-0.04653791,0.19654731
0.16999999,0.85000002,-0.054154482,-0.043874007,0.19798599
0.18999997,0.83000004,-0.049666338,-0.040360257,0.19917992
0.20999983,0.81000018,-0.046636157,-0.037224978,0.19998586
0.22999939,0.7900005,-0.044662248,-0.035363339,0.20008379
0.249998,0.77000141,-0.043429893,-0.035284419,0.19917732
0.26999366,0.75000352,-0.042665731,-0.037370495,0.19708404
0.28998294,0.73000735,-0.042194474,-0.041741535,0.19356981
0.30996415,0.71001285,-0.04184524,-0.048405394,0.1884682
0.32993835,0.69002044,-0.041482769,-0.057251468,0.1816197
0.34991893,0.67002678,-0.040991426,-0.068075389,0.17288819
0.36992532,0.65002429,-0.04027373,-0.080590889,0.16216113
0.38994688,0.63001519,-0.039246883,-0.094425946,0.14937976
0.40997893,0.60999668,-0.037846185,-0.10912499,0.13454324
0.43000856,0.58997464,-0.036027994,-0.124149,0.1177373
0.45002773,0.5699591,-0.033772931,-0.13888788,0.099146955
0.47003359,0.54995757,-0.031088443,-0.15268427,0.07907106
0.49002698,0.52996844,-0.028015686,-0.16486071,0.057936039
0.0099999998,0.99000001,-0.82677031,0.21375845,0.069911115
0.029999999,0.97000003,-0.30267346,-0.011407118,0.2199789
0.050000001,0.94999999,-0.18680716,-0.035493046,0.21587533
0.069999993,0.93000001,-0.12989019,-0.053288423,0.21771026
0.089999996,0.90999997,-0.099475704,-0.059621327,0.21306375
0.11,0.88999999,-0.080294833,-0.060035024,0.2100907
0.13,0.87,-0.06765905,-0.057369027,0.20800947
0.15000001,0.85000002,-0.058824118,-0.053057682,0.20708199
0.16999999,0.83000004,-0.05279272,-0.048172954,0.20675066
0.18999989,0.81000012,-0.048618726,-0.043852169,0.20661774
0.20999959,0.79000032,-0.045762669,-0.040785361,0.20615004
0.22999869,0.77000082,-0.043798517,-0.03957573,0.20501916
0.24999571,0.75000215,-0.042483151,-0.040425211,0.20291328
0.26998714,0.73000503,-0.041579869,-0.043567959,0.19957624
0.28997004,0.71000969,-0.040907886,-0.048994191,0.19482242
0.30994487,0.69001627,-0.040320113,-0.056611631,0.18848057
0.32991651,0.67002529,-0.039692473,-0.066233791,0.18041159
0.34990799,0.65003175,-0.038921896,-0.07759966,0.17049764
0.36992592,0.63002992,-0.037921377,-0.090374641,0.15866062
0.38995454,0.61002052,-0.036620039,-0.10414445,0.14488089
0.40998587,0.59000236,-0.034966473,-0.1184238,0.12920345
0.43001002,0.56998318,-0.032930326,-0.13265465,0.11176388
0.45002168,0.54997134,-0.030507125,-0.14622909,0.092798717
