##ANSYS Fluent 23.1.0
##
##Generated on: 16:07:22, 19 Oct 2023
##
##Generated from case: cavity.cas
##

[Name]
fluid

[Data]
x,y,pressure,x-velocity,y-velocity
0.52999997,0.99000001,-0.036853116,0.69774842,0.0002519128
0.50999999,0.99000001,-0.035873499,0.6968264,0.00035335857
0.52999997,0.96999991,-0.037646141,0.60713863,0.002165938
0.49000001,0.99000001,-0.034541879,0.69560921,0.00045091525
0.50999999,0.96999991,-0.036733687,0.60402691,0.0028542602
0.52999997,0.94999981,-0.039121918,0.51957989,0.0057750703
0.47,0.99000001,-0.03293499,0.69409961,0.00054709875
0.49000001,0.96999991,-0.035466947,0.60017639,0.0035301787
0.50999999,0.94999975,-0.038369499,0.51448292,0.0073397188
0.52999997,0.92999959,-0.040784869,0.43774322,0.011070345
0.44999999,0.99000001,-0.031126555,0.69230074,0.00064289372
0.47,0.96999991,-0.033926528,0.5956018,0.0041978061
0.49000001,0.94999981,-0.037265584,0.50834948,0.0088653304
0.50999999,0.92999959,-0.040110812,0.43117133,0.013789793
0.52999997,0.90999931,-0.042568982,0.36316276,0.017420005
0.43000001,0.99000001,-0.029187802,0.69021082,0.00073958671
0.44999999,0.96999985,-0.032187745,0.59030753,0.004864919
0.47,0.94999975,-0.035891715,0.50120163,0.01036989
0.49000001,0.92999959,-0.039091613,0.42338601,0.016436545
0.50999999,0.90999937,-0.041940209,0.35573676,0.021412479
0.52999997,0.88999891,-0.044289984,0.29643992,0.024312844
0.41,0.99000001,-0.027186606,0.68782365,0.00083850545
0.43000001,0.96999991,-0.030322667,0.58428854,0.005541217
0.45000002,0.94999981,-0.034325708,0.49305013,0.011871913
0.47000003,0.92999959,-0.037810456,0.41442186,0.0190391
0.49000001,0.90999925,-0.040976956,0.34701803,0.025282713
0.50999999,0.88999879,-0.043669108,0.28876677,0.029636217
0.52999997,0.86999798,-0.045848839,0.23741947,0.031185776
0.39000002,0.99000001,-0.025189187,0.68512744,0.00094089843
0.41000003,0.96999991,-0.028401064,0.57752931,0.0062383302
0.43000001,0.94999975,-0.032642722,0.48389331,0.013391899
0.45000005,0.92999953,-0.036346659,0.40430292,0.021628086
0.47000003,0.90999919,-0.039762639,0.33705726,0.029071521
0.49000004,0.88999867,-0.042726804,0.27979365,0.034772933
0.50999999,0.86999792,-0.045219645,0.23002221,0.037827682
0.37,0.99000001,-0.023261929,0.68210405,0.0010474944
0.39000002,0.96999991,-0.026490277,0.57000148,0.0069720405
0.41000006,0.94999981,-0.030916333,0.47371605,0.014953103
0.43000007,0.92999953,-0.034776904,0.39303946,0.02423732
0.45000008,0.90999925,-0.038377021,0.32589453,0.032821357
0.47000009,0.88999861,-0.041546158,0.26958758,0.039774463
0.49000013,0.86999768,-0.044283271,0.22136474,0.04420298
0.35000002,0.99000001,-0.021467965,0.6787262,0.0011605339
0.37,0.96999991,-0.024654578,0.56165975,0.0077637206
0.39000005,0.94999975,-0.029219417,0.46248868,0.016581453
0.41000009,0.92999953,-0.033175539,0.38062912,0.026904499
0.43000013,0.90999919,-0.036897395,0.31355748,0.036578048
0.45000017,0.88999856,-0.040206403,0.25820509,0.044694368
0.47000024,0.86999756,-0.043122374,0.21152909,0.050375044
0.49000019,0.84999603,-0.045555498,0.17086753,0.053077884
0.33000001,0.99000001,-0.019874549,0.67496401,0.0012903819
0.35000002,0.96999991,-0.022958066,0.55243444,0.0086315824
0.37000006,0.94999987,-0.02762294,0.45016629,0.018305028
0.3900001,0.92999953,-0.031615492,0.36705536,0.029672233
0.41000018,0.90999925,-0.035398789,0.30006301,0.040391233
0.43000028,0.8899985,-0.038784124,0.24569325,0.04958896
0.45000035,0.8699975,-0.041814171,0.20058705,0.056405332
0.47000042,0.84999579,-0.04440539,0.16186436,0.060345862
0.49000043,0.82999337,-0.046488862,0.12720639,0.06100399
0.31,0.99000001,-0.018550992,0.67077655,0.0014394221
0.33000001,0.96999991,-0.02148072,0.54226935,0.0095689176
0.35000005,0.94999987,-0.026192907,0.43668264,0.020159466
0.37000012,0.92999971,-0.030169608,0.35228625,0.032588817
0.39000022,0.90999931,-0.033955015,0.28541657,0.044315901
0.41000032,0.88999867,-0.037353579,0.23209104,0.054517232
0.43000048,0.86999744,-0.040433496,0.18860433,0.062357482
0.45000061,0.84999573,-0.043117218,0.15184478,0.067397796
0.47000074,0.82999313,-0.045349363,0.11934514,0.069282286
0.49000087,0.80998909,-0.047045846,0.089259133,0.067740589
0.28999999,0.99000001,-0.017505094,0.66609806,0.0016463723
0.31000003,0.96999997,-0.020303378,0.53103101,0.01061232
