##ANSYS Fluent 23.1.0
##
##Generated on: 16:07:38, 19 Oct 2023
##
##Generated from case: cavity.cas
##

[Name]
fluid

[Data]
x,y,pressure,x-velocity,y-velocity
0.52999997,0.99000001,-0.056062695,0.85768288,0.00041336362
0.50999999,0.99000001,-0.053859971,0.8562243,0.00054396439
0.52999997,0.96999991,-0.057248499,0.74192011,0.0034521618
0.49000001,0.99000001,-0.051177487,0.85437775,0.00067015557
0.50999999,0.96999991,-0.055109497,0.73715794,0.0043405937
0.52999997,0.94999981,-0.059485409,0.63054794,0.0090044709
0.47,0.99000001,-0.048134059,0.8521564,0.00079336658
0.49000001,0.96999991,-0.05249209,0.73146719,0.0052012424
0.50999999,0.94999975,-0.057530086,0.62293935,0.010974215
0.52999997,0.92999959,-0.061953951,0.52788419,0.01696939
0.44999999,0.99000001,-0.044843622,0.84956568,0.00091493118
0.47,0.96999991,-0.049517501,0.72487396,0.0060429238
0.49000001,0.94999981,-0.055098325,0.61406004,0.012880376
0.50999999,0.92999959,-0.060062651,0.5182814,0.020346466
0.52999997,0.90999931,-0.064591125,0.43614483,0.02631492
0.43000001,0.99000001,-0.04141162,0.84660703,0.0010366132
0.44999999,0.96999985,-0.046299905,0.71738929,0.006877657
0.47,0.94999975,-0.052314535,0.60394722,0.014745066
0.49000001,0.92999959,-0.05770734,0.50722718,0.023604952
0.50999999,0.90999937,-0.062724583,0.42550227,0.031202286
0.52999997,0.88999891,-0.067135766,0.35590735,0.036278766
0.41,0.99000001,-0.037937962,0.84327543,0.0011603232
0.43000001,0.96999991,-0.042946301,0.70901436,0.0077173212
0.45000002,0.94999981,-0.049296342,0.59262496,0.016591372
0.47000003,0.92999959,-0.055013906,0.49477589,0.026781958
0.49000001,0.90999925,-0.060411695,0.4133476,0.035899278
0.50999999,0.88999879,-0.065249078,0.34509662,0.042717759
0.52999997,0.86999798,-0.06947317,0.28652513,0.046060696
0.39000002,0.99000001,-0.03451727,0.83955926,0.0012881637
0.41000003,0.96999991,-0.039558209,0.6997357,0.0085759964
0.43000001,0.94999975,-0.046154711,0.58010012,0.018445885
0.45000005,0.92999953,-0.052101098,0.48096836,0.029916923
0.47000003,0.90999919,-0.057778388,0.39975441,0.04045802
0.49000004,0.88999867,-0.062938198,0.33279261,0.048875723
0.50999999,0.86999792,-0.067552395,0.27624872,0.054010563
0.37,0.99000001,-0.031240955,0.83543837,0.0014222153
0.39000002,0.96999991,-0.036232829,0.68952411,0.009470799
0.41000006,0.94999981,-0.042995509,0.56636345,0.020338394
0.43000007,0.92999953,-0.049081698,0.46582821,0.033052344
0.45000008,0.90999925,-0.054943595,0.38478345,0.044931948
0.47000009,0.88999861,-0.0603275,0.31908807,0.054818295
0.49000013,0.86999768,-0.065232068,0.26454455,0.061573967
0.35000002,0.99000001,-0.028200552,0.83088267,0.0015637053
0.37,0.96999991,-0.033064451,0.67833346,0.010424566
0.39000005,0.94999975,-0.039921265,0.55138624,0.022303065
0.41000009,0.92999953,-0.046063304,0.44936353,0.036235325
0.43000013,0.90999919,-0.052020345,0.3684797,0.04937898
0.45000017,0.88999856,-0.057534661,0.30406171,0.060613327
0.47000024,0.86999756,-0.062633105,0.25151825,0.068829991
0.49000019,0.84999603,-0.067177661,0.20688128,0.073380008
0.33000001,0.99000001,-0.025484689,0.82584751,0.0017149817
0.35000002,0.96999991,-0.030141946,0.66609269,0.011469965
0.37000006,0.94999987,-0.037033923,0.53512132,0.024377959
0.3900001,0.92999953,-0.043149687,0.43156558,0.039518759
0.41000018,0.90999925,-0.049116645,0.35087621,0.053860739
0.43000028,0.8899985,-0.054671314,0.28778166,0.066330597
0.45000035,0.8699975,-0.059870396,0.23726733,0.075855128
0.47000042,0.84999579,-0.064584337,0.19508129,0.08185374
0.49000043,0.82999337,-0.068708837,0.15785563,0.083835945
0.31,0.99000001,-0.023182685,0.82028353,0.0018933957
0.33000001,0.96999991,-0.02755045,0.65268523,0.012642364
0.35000005,0.94999987,-0.034433711,0.51749837,0.026605511
0.37000012,0.92999971,-0.040442057,0.41240856,0.042963609
0.39000022,0.90999931,-0.046336714,0.33199161,0.058444891
0.41000032,0.88999867,-0.051843837,0.27030703,0.072042711
0.43000048,0.86999744,-0.057052903,0.22187905,0.082728975
0.45000061,0.84999573,-0.061845306,0.18216746,0.08999934
0.47000074,0.82999313,-0.066133171,0.14762434,0.093426727
0.49000087,0.80998909,-0.069773473,0.11562949,0.09268257
